Iteration, Maximum_Velocity
3664,29.9229
3665,29.9226
3666,29.9223
3667,29.922
3668,29.9217
3669,29.9214
3670,29.9211
3671,29.9208
3672,29.9205
3673,29.9202
3674,29.9199
3675,29.9196
3676,29.9193
3677,29.919
3678,29.9187
3679,29.9184
3680,29.9181
3681,29.9178
3682,29.9175
3683,29.9172
3684,29.9169
3685,29.9166
3686,29.9163
3687,29.916
3688,29.9157
3689,29.9154
3690,29.9151
3691,29.9148
3692,29.9145
3693,29.9142
3694,29.9139
3695,29.9136
3696,29.9133
3697,29.913
3698,29.9127
3699,29.9124
3700,29.9121
3701,29.8844
3702,29.8841
3703,29.8838
3704,29.8835
3705,29.8832
3706,29.8829
3707,29.8826
3708,29.8823
3709,29.882
3710,29.8817
3711,29.8814
3712,29.8811
3713,29.8808
3714,29.8805
3715,29.8802
3716,29.8799
3717,29.8796
3718,29.8793
3719,29.879
3720,29.8787
3721,29.8784
3722,29.8781
3723,29.8778
3724,29.8775
3725,29.8772
3726,29.8769
3727,29.8766
3728,29.8763
3729,29.876
3730,29.8757
3731,29.8754
3732,29.8751
3733,29.8748
3734,29.8745
3735,29.8742
3736,29.8739
3737,29.8736
3738,29.8733
3739,29.873
3740,29.8727
3741,29.8724
3742,29.8721
3743,29.8718
3744,29.8715
3745,29.8712
3746,29.8709
3747,29.8706
3748,29.8703
3749,29.87
3750,29.8697
3751,29.8694
3752,29.8691
3753,29.8688
3754,29.8685
3755,29.8682
3756,29.868
3757,29.8677
3758,29.8674
3759,29.8671
3760,29.8668
3761,29.8665
3762,29.8662
3763,29.8659
3764,29.8656
3765,29.8653
3766,29.865
3767,29.8647
3768,29.8644
3769,29.8641
3770,29.8638
3771,29.8635
3772,29.8632
3773,29.8629
3774,29.8626
3775,29.8623
3776,29.862
3777,29.8617
3778,29.8614
3779,29.8611
3780,29.8608
3781,29.8605
3782,29.8602
3783,29.8599
3784,29.8596
3785,29.8593
3786,29.859
3787,29.8587
3788,29.8584
3789,29.8581
3790,29.8578
3791,29.8575
3792,29.8572
3793,29.8569
3794,29.8566
3795,29.8563
3796,29.856
3797,29.8557
3798,29.8554
3799,29.8551
3800,29.8548
3801,29.8142
3802,29.8139
3803,29.8136
3804,29.8133
3805,29.813
3806,29.8128
3807,29.8125
3808,29.8122
3809,29.8119
3810,29.8116
3811,29.8113
3812,29.811
3813,29.8107
3814,29.8104
3815,29.8101
3816,29.8098
3817,29.8095
3818,29.8092
3819,29.8089
3820,29.8086
3821,29.8083
3822,29.808
3823,29.8077
3824,29.8074
3825,29.8071
3826,29.8068
3827,29.8065
3828,29.8062
3829,29.8059
3830,29.8056
3831,29.8053
3832,29.805
3833,29.8047
3834,29.8044
3835,29.8041
3836,29.8038
3837,29.8035
3838,29.8032
3839,29.8029
3840,29.8026
3841,29.8023
3842,29.802
3843,29.8017
3844,29.8015
3845,29.8012
3846,29.8009
3847,29.8006
3848,29.8003
3849,29.8
3850,29.7997
3851,29.7994
3852,29.7991
3853,29.7988
3854,29.7985
3855,29.7982
3856,29.7979
3857,29.7976
3858,29.7973
3859,29.797
3860,29.7967
3861,29.7964
3862,29.7961
3863,29.7958
3864,29.7955
3865,29.7952
3866,29.7949
3867,29.7946
3868,29.7943
3869,29.794
3870,29.7937
3871,29.7934
3872,29.7931
3873,29.7928
3874,29.7925
3875,29.7922
3876,29.7919
3877,29.7917
3878,29.7914
3879,29.7911
3880,29.7908
3881,29.7905
3882,29.7902
3883,29.7899
3884,29.8152
3885,29.8537
3886,29.8915
3887,29.9286
3888,29.965
3889,30.0008
3890,30.036
3891,30.0706
3892,30.1046
3893,30.1379
3894,30.1707
3895,30.203
3896,30.2347
3897,30.2658
3898,30.2964
3899,30.3265
3900,30.356
3901,30.3643
3902,30.3928
3903,30.4209
3904,30.4485
3905,30.4756
3906,30.5023
3907,30.5285
3908,30.5543
3909,30.5796
3910,30.6045
3911,30.629
3912,30.6531
3913,30.6767
3914,30.7
3915,30.7228
3916,30.7453
3917,30.7673
3918,30.789
3919,30.8103
3920,30.8312
3921,30.8518
3922,30.872
3923,30.8918
3924,30.9112
3925,30.9303
3926,30.9491
3927,30.9675
3928,30.9855
3929,31.0032
3930,31.0206
3931,31.0376
3932,31.0543
3933,31.0706
3934,31.0866
3935,31.1022
3936,31.1176
3937,31.1326
3938,31.1472
3939,31.1616
3940,31.1756
3941,31.1893
3942,31.2026
3943,31.2156
3944,31.2283
3945,31.2407
3946,31.2527
3947,31.2644
3948,31.2757
3949,31.2868
3950,31.2975
3951,31.3078
3952,31.3179
3953,31.3276
3954,31.3369
3955,31.3459
3956,31.3546
3957,31.3629
3958,31.3709
3959,31.3785
3960,31.3858
3961,31.3927
3962,31.3993
3963,31.4055
3964,31.4113
3965,31.4168
3966,31.4219
3967,31.4266
3968,31.4309
3969,31.4349
3970,31.4385
3971,31.4416
3972,31.4444
3973,31.4468
3974,31.4488
3975,31.4503
3976,31.4515
3977,31.4522
3978,31.4525
3979,31.4523
3980,31.4517
3981,31.4507
3982,31.4492
3983,31.4472
3984,31.4447
3985,31.4418
3986,31.4384
3987,31.4345
3988,31.4301
3989,31.4252
3990,31.4197
3991,31.4137
3992,31.4072
3993,31.4001
3994,31.3925
3995,31.3842
3996,31.3754
3997,31.366
3998,31.356
3999,31.3454
