Iteration, Maximum_Velocity
3649,26.2877
3650,26.4691
3651,26.6159
3652,26.7321
3653,26.8216
3654,26.8878
3655,26.9336
3656,26.9616
3657,26.9739
3658,26.9724
3659,26.9586
3660,26.9338
3661,26.899
3662,26.8551
3663,26.8028
3664,26.7425
3665,26.6746
3666,26.5994
3667,26.517
3668,26.4273
3669,26.3304
3670,26.2259
3671,26.1135
3672,25.9927
3673,25.863
3674,25.7236
3675,25.5734
3676,25.4113
3677,25.3787
3678,25.3773
3679,25.3781
3680,25.3817
3681,25.3882
3682,25.3977
3683,25.4103
3684,25.4259
3685,25.4446
3686,25.466
3687,25.49
3688,25.5162
3689,25.5442
3690,25.5738
3691,25.6044
3692,25.6357
3693,25.6671
3694,25.6985
3695,25.7293
3696,25.7593
3697,25.7881
3698,25.8155
3699,25.8413
3700,25.8654
3701,25.8878
3702,25.9083
3703,25.927
3704,25.944
3705,25.9594
3706,25.9734
3707,25.9862
3708,25.9979
3709,26.009
3710,26.0195
3711,26.0299
3712,26.0403
3713,26.0512
3714,26.0628
3715,26.0753
3716,26.089
3717,26.104
3718,26.1207
3719,26.1391
3720,26.1593
3721,26.1813
3722,26.2051
3723,26.2308
3724,26.2581
3725,26.2871
3726,26.3175
3727,26.3491
3728,26.3817
3729,26.4151
3730,26.449
3731,26.4833
3732,26.5176
3733,26.5518
3734,26.5855
3735,26.6186
3736,26.6508
3737,26.6821
3738,26.7121
3739,26.7408
3740,26.7681
3741,26.7937
3742,26.8177
3743,26.8398
3744,26.8602
3745,26.8786
3746,26.895
3747,26.9095
3748,26.9218
3749,26.9321
3750,26.9402
3751,26.9462
3752,26.9499
3753,26.9513
3754,26.9505
3755,26.9472
3756,26.9415
3757,26.9333
3758,26.9226
3759,26.9091
3760,26.8928
3761,26.8736
3762,26.8513
3763,26.8258
3764,26.7969
3765,26.7644
3766,26.728
3767,26.6876
3768,26.6428
3769,26.5934
3770,26.5389
3771,26.479
3772,26.4133
3773,26.3414
3774,26.2626
3775,26.1764
3776,26.0823
3777,25.9796
3778,25.8675
3779,25.7454
3780,25.6938
3781,25.7944
3782,25.8871
3783,25.9724
3784,26.0511
3785,26.1237
3786,26.1909
3787,26.2532
3788,26.311
3789,26.3649
3790,26.4151
3791,26.4622
3792,26.5063
3793,26.5478
3794,26.587
3795,26.6241
3796,26.6593
3797,26.6927
3798,26.7245
3799,26.7549
3800,26.7838
3801,26.8114
3802,26.8378
3803,26.8628
3804,26.8867
3805,26.9092
3806,26.9305
3807,26.9505
3808,26.9691
3809,26.9863
3810,27.002
3811,27.016
3812,27.0283
3813,27.0388
3814,27.0472
3815,27.0536
3816,27.0577
3817,27.0593
3818,27.0582
3819,27.0543
3820,27.0473
3821,27.0369
3822,27.023
3823,27.0052
3824,26.9833
3825,26.9569
3826,26.9257
3827,26.8893
3828,26.8474
3829,26.7995
3830,26.7454
3831,26.6845
3832,26.6165
3833,26.5409
3834,26.4573
3835,26.3653
3836,26.2645
3837,26.1546
3838,26.0353
3839,25.9063
3840,25.7674
3841,25.6184
3842,25.4595
3843,25.2906
3844,25.3845
3845,25.5641
3846,25.7232
3847,25.8625
3848,25.9826
3849,26.0842
3850,26.1679
3851,26.2342
3852,26.2835
3853,26.3161
3854,26.332
3855,26.3315
3856,26.3142
3857,26.28
3858,26.2283
3859,26.1588
3860,26.0706
3861,25.963
3862,25.8352
3863,25.6862
3864,25.5152
3865,25.3212
3866,25.1034
3867,24.8612
3868,24.685
3869,24.6883
3870,24.6915
3871,24.6944
3872,24.6971
3873,24.6996
3874,24.726
3875,24.7669
3876,24.8056
3877,24.8513
3878,24.8946
3879,24.9349
3880,24.9723
3881,25.0069
3882,25.0387
3883,25.068
3884,25.0946
3885,25.1187
3886,25.1403
3887,25.1595
3888,25.1764
3889,25.2371
3890,25.6622
3891,26.0428
3892,26.3769
3893,26.6632
3894,26.9012
3895,27.0913
3896,27.2342
3897,27.3313
3898,27.3844
3899,27.3956
3900,27.3676
3901,27.3035
3902,27.207
3903,27.0825
3904,26.9346
3905,26.7689
3906,26.5912
3907,26.4072
3908,26.2228
3909,26.0432
3910,25.8731
3911,25.7158
3912,25.6326
3913,25.5612
3914,25.4794
3915,25.3867
3916,25.2831
3917,25.1906
3918,25.2081
3919,25.223
3920,25.2351
3921,25.2446
3922,25.2514
3923,25.2556
3924,25.2571
3925,25.2558
3926,25.2854
3927,25.3392
3928,25.3895
3929,25.4366
3930,25.4804
3931,25.5212
3932,25.559
3933,25.5939
3934,25.6261
3935,25.6556
3936,25.6825
3937,25.707
3938,25.7291
3939,25.7489
3940,25.7664
3941,25.7817
3942,25.795
3943,25.8061
3944,25.8153
3945,25.8225
3946,25.8279
3947,25.8314
3948,25.833
3949,25.8329
3950,25.8311
3951,25.8275
3952,25.8223
3953,25.8155
3954,25.8071
3955,25.8175
3956,25.894
3957,25.9588
3958,26.0118
3959,26.0529
3960,26.0819
3961,26.0986
3962,26.1029
3963,26.0945
3964,26.0732
3965,26.0387
3966,25.9907
3967,25.9289
3968,25.8529
3969,25.7625
3970,25.6573
3971,25.59
3972,25.6352
3973,25.673
3974,25.7024
3975,25.7225
3976,25.7319
3977,25.7288
3978,25.7114
3979,25.6768
3980,25.6221
3981,25.5433
3982,25.4357
3983,25.2936
3984,25.1103
3985,25.0197
3986,24.9865
3987,24.9532
3988,24.9198
3989,24.8864
3990,24.8728
3991,24.8705
3992,24.868
3993,24.8653
3994,24.8624
3995,24.8594
3996,24.8562
3997,24.8529
3998,24.8496
3999,24.8461
